,energy,key,speechiness,acousticness,instrumentalness,liveness,popularity
496,0.296,0,0.0426,0.964,0.936,0.111,0
497,0.229,10,0.0397,0.954,0.917,0.112,0
498,0.107,0,0.0431,0.93,0.987,0.0927,0
499,0.0138,0,0.0365,0.948,0.948,0.0869,0
500,0.191,1,0.0533,0.0325,0.858,0.111,0
501,0.493,8,0.0512,0.664,0.937,0.151,0
502,0.134,4,0.051,0.887,0.807,0.107,0
503,0.257,4,0.0469,0.482,0.935,0.234,0
504,0.217,11,0.0295,0.565,0.852,0.104,0
505,0.732,9,0.0411,0.0109,0.0295,0.159,0
506,0.388,10,0.0566,0.051,0.894,0.342,0
507,0.366,10,0.141,0.0243,0.871,0.0947,0
508,0.25,3,0.1,0.075,0.881,0.0974,0
509,0.702,1,0.0855,0.305,0.867,0.359,0
510,0.344,10,0.104,0.081,0.894,0.0906,0
511,0.616,6,0.0352,0.00166,0.838,0.236,0
512,0.949,7,0.0393,0.24,0.754,0.0721,0
513,0.624,11,0.0462,0.005,0.899,0.0644,0
514,0.396,10,0.0603,0.0477,0.804,0.084,0
515,0.549,5,0.0401,0.00114,0.101,0.293,0
516,0.363,2,0.0397,0.477,3.23e-06,0.0527,0
517,0.363,9,0.471,0.102,0.943,0.289,0
518,0.724,1,0.0701,0.0404,0.0,0.154,0
519,0.722,0,0.112,0.0849,0.0,0.243,0
520,0.677,0,0.0417,0.0281,3.1e-06,0.139,0
521,0.591,10,0.355,0.106,0.0,0.215,0
522,0.55,10,0.0765,0.0692,0.0,0.321,0
523,0.57,1,0.153,0.0103,1.26e-05,0.135,0
524,0.516,7,0.28,0.0415,0.0,0.1,0
525,0.485,11,0.48,0.142,1.24e-05,0.114,0
526,0.612,8,0.448,0.0571,3.16e-05,0.143,0
527,0.671,8,0.116,0.0917,0.00191,0.107,0
528,0.671,8,0.129,0.0139,0.0,0.212,0
529,0.549,7,0.0874,0.116,1.44e-06,0.16,0
530,0.749,5,0.293,0.0341,0.0,0.115,0
531,0.756,5,0.281,0.027,0.0,0.117,0
532,0.754,9,0.373,0.562,1.48e-06,0.0562,0
533,0.384,1,0.344,0.334,5.3e-06,0.108,0
534,0.77,0,0.265,0.122,0.0,0.351,0
535,0.94,10,0.0729,0.0028,0.935,0.333,0
536,0.294,5,0.0776,0.946,0.685,0.195,0
537,0.94,8,0.0736,4.2e-06,0.843,0.156,0
538,0.962,1,0.0944,4.77e-06,0.817,0.313,0
539,0.978,8,0.0753,4.34e-06,0.848,0.116,0
540,0.963,8,0.0687,2.99e-06,0.863,0.257,0
541,0.93,1,0.0824,1.55e-05,0.887,0.0804,0
542,0.923,1,0.0491,2.83e-06,0.854,0.113,0
543,0.063,11,0.037,0.95,0.891,0.111,0
544,0.0415,3,0.0378,0.341,0.888,0.0895,0
545,0.0158,11,0.0398,0.944,0.891,0.0984,0
546,0.0175,4,0.0379,0.972,0.924,0.0992,0
547,0.0206,4,0.0474,0.471,0.917,0.114,0
548,0.0449,9,0.0392,0.896,0.826,0.0871,0
549,0.0253,11,0.042,0.988,0.966,0.0965,0
550,0.0395,4,0.0457,0.971,0.969,0.0693,0
551,0.0611,0,0.0537,0.991,0.747,0.109,0
552,0.0153,4,0.0427,0.814,0.776,0.0989,0
553,0.085,6,0.0386,0.962,0.915,0.0882,0
554,0.0513,4,0.0375,0.838,0.525,0.0663,0
555,0.0314,11,0.04,0.982,0.814,0.0767,0
556,0.0648,9,0.0383,0.973,0.963,0.14,0
557,0.0616,5,0.0378,0.95,0.841,0.108,0
558,0.116,1,0.0631,0.923,0.875,0.0743,0
559,0.666,0,0.088,0.0694,3.77e-06,0.264,0
560,0.702,6,0.221,0.285,0.0,0.0732,0
561,0.323,6,0.301,0.0194,3.74e-05,0.116,0
562,0.52,11,0.212,0.138,0.0,0.114,0
563,0.578,1,0.189,0.046,0.0,0.184,0
564,0.68,6,0.274,0.13,0.0,0.265,0
565,0.616,7,0.309,0.359,0.0,0.0961,0
566,0.481,1,0.278,0.359,0.0,0.106,0
567,0.821,10,0.044,0.059,0.000134,0.0887,0
568,0.285,0,0.596,0.341,0.0,0.104,0
569,0.23,6,0.0436,0.225,1.33e-06,0.112,0
570,0.206,5,0.082,0.0326,0.898,0.122,0
571,0.664,7,0.0302,0.681,0.864,0.0956,0
572,0.443,0,0.0382,0.856,0.929,0.107,0
573,0.693,11,0.115,0.1,0.0,0.334,0
574,0.716,5,0.07,0.0641,0.0,0.118,0
575,0.861,9,0.0696,0.0275,0.0,0.176,0
576,0.724,8,0.224,0.026,0.0,0.322,0
577,0.727,1,0.235,0.00923,0.0,0.109,0
578,0.699,1,0.191,0.0424,0.0,0.639,0
579,0.823,9,0.118,0.0364,0.0,0.121,0
580,0.637,0,0.177,0.0796,0.0,0.334,0
581,0.593,1,0.04,0.0364,0.0,0.262,0
582,0.423,6,0.389,0.297,0.0,0.14,0
583,0.532,9,0.163,0.0953,0.0,0.117,0
584,0.474,2,0.397,0.0155,7.62e-06,0.13,0
585,0.671,11,0.26,0.0178,0.0,0.177,0
586,0.411,9,0.236,0.364,1.72e-06,0.141,0
587,0.641,8,0.329,0.0412,0.0,0.11,0
588,0.238,4,0.0354,0.845,0.000627,0.0916,0
589,0.294,6,0.17,0.298,0.0,0.148,0
590,0.443,9,0.0525,0.0213,0.0,0.318,0
591,0.497,8,0.125,0.00678,1.03e-05,0.119,0
592,0.521,11,0.152,0.451,0.0,0.193,0
593,0.413,8,0.146,0.127,8.16e-05,0.109,0
594,0.602,6,0.338,0.333,3.96e-06,0.0491,0
595,0.297,11,0.0345,0.499,0.386,0.122,0
596,0.709,2,0.077,0.0921,0.0,0.247,0
597,0.483,11,0.141,0.433,0.0,0.11,0
598,0.595,4,0.123,0.339,0.842,0.172,0
599,0.462,1,0.0492,0.00136,0.593,0.242,0
600,0.561,1,0.0344,0.00298,0.87,0.107,0
601,0.505,7,0.948,0.724,0.0,0.453,0
602,0.698,6,0.24,0.0245,0.00541,0.238,0
603,0.625,8,0.198,0.0626,0.0,0.078,0
604,0.795,3,0.133,0.0865,0.0,0.177,0
605,0.753,1,0.433,0.287,0.0,0.0451,0
606,0.556,10,0.334,0.0253,0.0,0.111,0
607,0.546,11,0.893,0.69,0.0,0.136,0
608,0.683,11,0.145,0.392,5.72e-06,0.328,0
609,0.649,0,0.439,0.192,4.81e-05,0.193,0
610,0.668,4,0.083,0.078,1.5e-06,0.0795,0
611,0.626,5,0.283,0.108,0.0,0.385,0
612,0.758,0,0.262,0.0978,1.65e-05,0.581,0
613,0.609,10,0.349,0.135,0.0,0.152,0
614,0.562,5,0.296,0.23,0.00127,0.172,0
615,0.393,9,0.613,0.815,0.0,0.607,0
616,0.762,1,0.286,0.11,0.0,0.0853,0
617,0.765,1,0.0332,0.000375,4.74e-05,0.106,0
618,0.385,2,0.0658,0.892,0.852,0.126,0
619,0.512,9,0.0375,0.551,0.88,0.0984,0
620,0.436,11,0.0397,0.84,0.756,0.0864,0
621,0.467,7,0.0354,0.773,0.818,0.139,0
622,0.229,7,0.0325,0.94,0.851,0.108,0
623,0.474,10,0.0351,0.77,0.913,0.175,0
624,0.321,7,0.0451,0.98,0.166,0.131,0
625,0.335,6,0.0914,0.876,0.835,0.0931,0
626,0.212,5,0.037,0.955,0.768,0.11,0
627,0.249,0,0.0385,0.882,0.826,0.108,0
628,0.487,9,0.0444,0.864,0.898,0.201,0
629,0.309,2,0.034,0.84,0.844,0.136,0
630,0.498,7,0.039,0.642,0.911,0.0912,0
631,0.0125,2,0.034,0.98,0.968,0.129,0
632,0.482,6,0.0364,0.0765,0.823,0.0968,0
633,0.777,7,0.0417,0.389,0.859,0.12,0
634,0.472,6,0.0411,0.489,0.944,0.117,0
635,0.699,10,0.0317,0.0726,0.0262,0.415,0
636,0.517,6,0.0396,0.753,0.975,0.113,0
637,0.765,1,0.0437,0.333,4.92e-06,0.184,0
638,0.857,11,0.0471,0.0308,2.82e-05,0.212,0
639,0.944,2,0.0735,0.407,1.36e-05,0.252,0
640,0.842,5,0.0413,0.572,0.000216,0.117,0
641,0.864,0,0.0757,0.193,6.71e-06,0.0646,0
642,0.779,2,0.0738,0.245,5.53e-06,0.132,0
643,0.873,0,0.0443,0.288,0.0,0.105,0
644,0.766,5,0.036,0.574,9.39e-06,0.0625,0
645,0.733,11,0.0525,0.326,0.0,0.261,0
646,0.38,0,0.0318,0.165,0.788,0.133,0
647,0.197,4,0.0339,0.845,0.874,0.123,0
648,0.59,7,0.031,0.0405,8.26e-06,0.824,0
649,0.967,2,0.0713,2.41e-05,0.778,0.93,0
650,0.709,2,0.0366,0.516,0.945,0.771,0
651,0.99,7,0.109,3.53e-05,0.447,0.698,0
652,0.98,2,0.0994,8.53e-05,0.228,0.671,0
653,0.927,7,0.128,0.776,1.62e-06,0.084,0
654,0.842,11,0.0437,0.295,9.89e-05,0.285,0
655,0.813,11,0.142,0.576,0.0,0.0783,0
656,0.948,4,0.0964,0.25,0.589,0.298,0
657,0.952,2,0.0354,0.547,0.73,0.0675,0
658,0.647,9,0.106,0.344,0.000712,0.0784,0
659,0.928,1,0.0674,0.44,7.18e-06,0.183,0
660,0.283,7,0.0668,0.291,1.65e-06,0.053,0
661,0.334,5,0.037,0.85,0.0,0.294,0
662,0.531,8,0.0423,0.558,0.00112,0.22,0
663,0.445,9,0.0289,0.214,0.0,0.066,0
664,0.702,9,0.0643,0.472,0.0,0.0644,0
665,0.567,2,0.0439,0.613,1.67e-05,0.183,0
666,0.798,2,0.039,0.505,0.0,0.233,0
667,0.272,5,0.0444,0.753,5.38e-06,0.278,0
668,0.774,5,0.0394,0.659,0.000195,0.0912,0
669,0.506,4,0.0236,0.458,1.06e-06,0.109,0
670,0.782,10,0.0389,1.15e-05,0.925,0.221,0
671,0.93,10,0.044,5.96e-06,0.65,0.0981,0
672,0.65,7,0.0362,1.19e-05,0.858,0.181,0
673,0.622,9,0.033,8.83e-06,0.893,0.124,0
674,0.716,1,0.273,0.629,0.0,0.305,0
675,0.908,7,0.0806,0.13,0.0,0.481,0
676,0.792,4,0.034,0.142,1.85e-06,0.194,0
677,0.86,1,0.0529,0.00177,1.36e-06,0.266,0
678,0.768,11,0.0421,0.0946,0.0,0.122,0
679,0.883,11,0.063,0.0622,0.0,0.123,0
680,0.581,11,0.0343,0.0148,0.00853,0.0935,0
681,0.728,11,0.0322,0.0277,4.4e-06,0.0565,0
682,0.53,11,0.0347,0.229,0.0759,0.124,0
683,0.867,4,0.0336,0.0489,0.0539,0.107,0
684,0.82,1,0.0734,0.0983,0.0,0.0882,0
685,0.703,7,0.0254,0.292,0.0,0.277,0
686,0.725,5,0.101,0.353,0.0,0.133,0
687,0.561,2,0.0299,0.159,0.0,0.12,0
688,0.721,4,0.0323,0.0151,3.3e-06,0.149,0
689,0.238,2,0.0293,0.943,0.000213,0.0882,0
690,0.669,1,0.0575,0.0352,9.81e-06,0.0356,0
691,0.399,9,0.0416,0.672,0.00545,0.0923,0
692,0.729,0,0.0642,0.00657,0.0382,0.142,0
693,0.662,4,0.0769,0.0362,0.00296,0.0906,0
694,0.823,10,0.169,0.403,0.0,0.279,0
695,0.732,4,0.0505,0.258,0.0,0.117,0
696,0.879,9,0.0646,0.186,8.91e-06,0.276,0
697,0.9,11,0.0637,0.104,0.0,0.137,0
698,0.871,2,0.0501,0.00996,0.000181,0.0996,0
699,0.882,6,0.0376,0.13,0.000708,0.194,0
700,0.659,0,0.242,0.555,0.0,0.227,0
701,0.747,1,0.0361,0.144,0.0,0.154,0
702,0.294,1,0.0575,0.17,0.505,0.0816,0
703,0.688,1,0.418,0.0132,0.0,0.307,0
704,0.677,7,0.148,0.0351,2.55e-06,0.0898,0
705,0.357,2,0.102,0.651,0.0,0.0851,0
706,0.54,1,0.21,0.292,5.88e-06,0.0902,0
707,0.397,2,0.0273,0.459,0.863,0.0928,0
708,0.916,0,0.0549,0.178,0.0,0.312,0
709,0.524,0,0.0543,0.662,0.0233,0.389,0
710,0.414,3,0.0309,0.876,0.911,0.114,0
711,0.157,3,0.0345,0.842,0.00106,0.109,0
712,0.119,0,0.0284,0.975,0.834,0.105,0
713,0.113,9,0.0769,0.852,0.0,0.0988,0
714,0.542,2,0.437,0.86,0.0,0.136,0
715,0.778,9,0.242,0.023,0.000252,0.12,0
716,0.21,8,0.0526,0.988,0.761,0.0936,0
717,0.988,4,0.132,0.000537,0.0,0.52,0
718,0.493,4,0.0302,0.0412,0.916,0.0969,0
719,0.617,2,0.0275,3.28e-05,0.853,0.093,0
720,0.547,10,0.0292,0.0708,0.404,0.0752,0
721,0.544,1,0.0277,8.29e-05,0.622,0.177,0
722,0.356,0,0.0273,0.0819,0.000232,0.123,0
723,0.457,1,0.0287,0.0318,0.921,0.0966,0
724,0.333,10,0.0326,0.109,0.895,0.0941,0
725,0.529,7,0.0282,0.13,0.869,0.261,0
726,0.389,5,0.0351,0.678,0.000184,0.143,0
727,0.291,6,0.0362,0.0112,0.976,0.172,0
728,0.243,5,0.0318,0.251,0.0894,0.139,0
729,0.714,4,0.0292,0.00271,0.96,0.32,0
730,0.33,0,0.031,0.77,0.000174,0.0889,0
731,0.43,8,0.0419,0.66,0.958,0.102,0
732,0.797,10,0.0524,0.183,9.21e-06,0.168,0
733,0.69,2,0.0365,0.332,0.000236,0.125,0
734,0.809,5,0.0501,0.219,1.13e-05,0.079,0
735,0.821,5,0.0366,0.31,0.0,0.0785,0
736,0.581,2,0.0604,0.249,0.00134,0.0616,0
737,0.646,10,0.0653,0.347,7.18e-05,0.106,0
738,0.632,2,0.0764,0.29,1.49e-05,0.0774,0
739,0.849,5,0.0449,0.332,0.000296,0.0836,0
740,0.736,7,0.0612,0.287,2e-05,0.0711,0
741,0.751,5,0.0523,0.436,0.00157,0.0761,0
742,0.697,2,0.0398,0.216,1.59e-06,0.0689,0
743,0.51,6,0.944,0.897,0.0,0.564,0
744,0.487,2,0.142,0.167,0.0,0.11,0
745,0.328,5,0.934,0.629,0.0,0.137,0
746,0.386,10,0.914,0.858,0.0,0.681,0
747,0.719,10,0.866,0.652,0.0,0.71,0
748,0.481,0,0.914,0.829,2.16e-06,0.944,0
749,0.323,6,0.746,0.584,0.0,0.762,0
750,0.461,3,0.911,0.434,0.0,0.784,0
751,0.569,3,0.946,0.404,0.0,0.849,0
752,0.584,6,0.925,0.576,0.0,0.979,0
753,0.593,10,0.947,0.665,0.0,0.946,0
754,0.414,6,0.936,0.537,0.0,0.704,0
755,0.449,8,0.953,0.607,0.0,0.375,0
756,0.556,11,0.942,0.433,0.0,0.695,0
757,0.694,1,0.914,0.787,0.0,0.915,0
758,0.327,1,0.93,0.729,0.0,0.393,0
759,0.233,5,0.854,0.477,0.0,0.832,0
760,0.594,11,0.939,0.862,0.0,0.938,0
761,0.233,10,0.9,0.663,0.0,0.085,0
762,0.237,10,0.93,0.401,0.0,0.74,0
763,0.26,2,0.257,0.377,0.0,0.363,0
764,0.976,7,0.102,0.000559,0.161,0.0551,0
765,0.943,11,0.0442,5.43e-05,0.229,0.363,0
766,0.947,9,0.0689,0.00255,0.000482,0.257,0
767,0.952,0,0.0489,2.32e-05,0.113,0.0751,0
768,0.937,6,0.0745,5.52e-05,0.00147,0.256,0
769,0.957,11,0.0916,0.000275,0.144,0.0926,0
770,0.968,11,0.0866,0.00128,0.000799,0.512,0
771,0.81,0,0.0536,0.0159,0.196,0.507,0
772,0.947,11,0.0513,0.00263,0.000588,0.143,0
773,0.913,9,0.0788,0.00729,0.182,0.181,0
774,0.959,4,0.0709,0.000167,0.703,0.231,0
775,0.808,0,0.0685,0.0235,0.0821,0.701,0
776,0.916,4,0.124,0.0145,2.04e-06,0.215,0
777,0.993,5,0.185,0.000742,0.000112,0.113,0
778,0.952,6,0.0874,0.00675,5.77e-05,0.0518,0
779,0.976,7,0.0659,0.00663,2.35e-06,0.378,0
780,0.935,7,0.0673,0.00196,1.08e-06,0.312,0
781,0.941,1,0.14,0.00101,0.000539,0.232,0
782,0.965,1,0.0441,0.000206,0.0658,0.164,0
783,0.974,7,0.0761,0.00016,0.0,0.232,0
784,0.876,11,0.0666,0.000146,0.00424,0.0924,0
785,0.6,8,0.158,0.266,1.15e-05,0.112,0
786,0.424,9,0.166,0.344,0.012,0.107,0
787,0.735,4,0.0379,0.00489,0.0,0.118,0
788,0.48,3,0.032,0.341,0.0,0.124,0
789,0.603,7,0.0448,0.217,0.0,0.077,0
790,0.391,1,0.0335,0.149,0.0,0.0938,0
791,0.725,2,0.0338,0.0038,0.0714,0.0721,0
792,0.59,7,0.0331,0.00443,8.85e-06,0.109,0
793,0.96,7,0.0691,3.4e-05,0.000135,0.325,0
794,0.982,2,0.0767,7.61e-06,0.00128,0.13,0
795,0.977,10,0.0807,4.87e-06,0.0804,0.428,0
796,0.962,3,0.0751,7.87e-06,0.0,0.2,0
797,0.972,2,0.0818,0.000545,0.0572,0.302,0
798,0.982,10,0.12,2.41e-05,0.00356,0.434,0
799,0.871,11,0.439,0.108,0.0,0.0996,0
800,0.864,1,0.275,0.0315,0.0,0.0662,0
801,0.649,1,0.0857,0.0196,0.0,0.0669,0
802,0.768,11,0.0751,0.0501,0.0,0.213,0
803,0.566,1,0.261,0.295,0.0,0.115,0
804,0.666,0,0.366,0.0228,0.0,0.0809,0
805,0.764,11,0.354,0.0106,0.0,0.0839,0
806,0.801,1,0.352,0.115,0.0,0.158,0
807,0.344,9,0.047,0.345,0.0,0.115,0
808,0.457,9,0.0332,0.348,0.0,0.0695,0
809,0.465,0,0.0493,0.345,5.82e-06,0.111,0
810,0.383,4,0.0381,0.246,6.33e-06,0.622,0
811,0.21,9,0.0397,0.991,0.897,0.081,0
812,0.0926,2,0.0419,0.992,0.918,0.104,0
813,0.0314,2,0.0506,0.996,0.898,0.116,0
814,0.239,2,0.0364,0.993,0.888,0.143,0
815,0.152,2,0.0423,0.99,0.911,0.124,0
816,0.202,2,0.0483,0.989,0.916,0.123,0
817,0.235,2,0.0616,0.994,0.931,0.109,0
818,0.166,2,0.0468,0.993,0.82,0.154,0
819,0.0626,7,0.0438,0.99,0.904,0.0664,0
820,0.249,2,0.0521,0.993,0.939,0.116,0
821,0.135,2,0.0494,0.988,0.884,0.0645,0
822,0.189,2,0.0666,0.987,0.926,0.109,0
823,0.21,3,0.0333,0.983,0.879,0.109,0
824,0.0911,0,0.0312,0.985,0.917,0.0996,0
825,0.228,3,0.0361,0.99,0.912,0.111,0
826,0.176,3,0.0337,0.982,0.857,0.0687,0
827,0.106,10,0.0354,0.985,0.889,0.269,0
828,0.283,3,0.0324,0.988,0.893,0.0702,0
829,0.544,7,0.0755,0.0682,0.243,0.0823,0
830,0.669,5,0.048,0.13,0.825,0.0822,0
831,0.696,0,0.051,0.0227,0.63,0.359,0
832,0.825,7,0.168,0.000646,0.051,0.124,0
833,0.325,4,0.116,0.205,0.0288,0.066,0
834,0.656,5,0.0358,0.00769,0.841,0.121,0
835,0.558,11,0.248,0.227,6.23e-06,0.0767,0
836,0.45,1,0.0973,0.0613,0.718,0.0955,0
837,0.216,6,0.676,0.0734,0.0,0.0586,0
838,0.422,9,0.0308,0.0232,0.335,0.0905,0
839,0.344,2,0.0298,0.43,0.165,0.185,0
840,0.604,5,0.0277,0.0376,0.0331,0.18,0
841,0.164,7,0.0336,0.932,0.000565,0.0965,0
842,0.422,2,0.0289,0.372,0.0706,0.105,0
843,0.44,5,0.352,0.00467,0.0,0.233,0
844,0.339,11,0.413,0.224,0.000175,0.207,0
845,0.411,1,0.243,0.0214,0.00253,0.0711,0
846,0.378,1,0.065,0.147,0.0,0.117,0
847,0.33,6,0.113,0.0476,0.0,0.102,0
848,0.507,9,0.414,0.00456,0.0,0.0736,0
849,0.476,1,0.0652,0.0464,0.0,0.0707,0
850,0.277,5,0.246,0.165,4.23e-06,0.074,0
851,0.327,4,0.217,0.233,0.0,0.439,0
852,0.801,6,0.0383,0.078,0.0,0.249,0
853,0.629,1,0.0398,0.285,0.0,0.0666,0
854,0.673,6,0.0355,0.335,0.0,0.0839,0
855,0.716,5,0.0275,0.443,0.0,0.165,0
856,0.728,9,0.041,0.377,0.0,0.0876,0
857,0.748,4,0.0521,0.395,0.0,0.0853,0
858,0.657,4,0.048,0.262,1.53e-05,0.184,0
859,0.62,2,0.0419,0.322,0.00177,0.378,0
860,0.627,4,0.256,0.313,0.0,0.194,0
861,0.596,11,0.109,0.0551,0.0,0.0916,0
862,0.437,11,0.27,0.00523,2.67e-06,0.128,0
863,0.377,6,0.27,0.215,0.0,0.148,0
864,0.406,10,0.0423,0.0135,9.11e-05,0.0931,0
865,0.489,0,0.269,0.0616,0.0,0.0782,0
866,0.67,6,0.048,0.0726,0.0,0.128,0
867,0.706,6,0.0337,0.161,0.0,0.0854,0
868,0.464,3,0.463,0.413,0.0,0.0923,0
869,0.567,1,0.428,0.301,0.0,0.197,0
870,0.677,8,0.308,0.497,0.0,0.31,0
871,0.498,5,0.249,0.106,0.0,0.504,0
872,0.506,10,0.0638,0.0223,1.64e-05,0.168,0
873,0.403,4,0.267,0.136,8.7e-05,0.376,0
874,0.718,10,0.481,0.0418,0.0,0.0438,0
875,0.575,8,0.385,0.641,0.0,0.124,0
876,0.5,2,0.429,0.503,0.0,0.161,0
877,0.542,1,0.196,0.0389,4.29e-05,0.104,0
878,0.856,11,0.309,0.0208,0.0,0.254,0
879,0.424,8,0.0477,0.414,0.983,0.115,0
880,0.268,7,0.037,0.891,0.964,0.114,0
881,0.52,3,0.0238,0.109,0.000591,0.131,0
882,0.728,8,0.0957,0.014,0.0,0.1,0
883,0.494,1,0.112,0.525,0.681,0.601,0
884,0.833,1,0.16,0.0486,0.00762,0.0808,0
885,0.846,1,0.0912,0.105,3.66e-05,0.0464,0
886,0.619,2,0.122,0.26,0.00536,0.147,0
887,0.92,9,0.3,0.0105,0.0,0.0708,0
888,0.924,9,0.0669,0.116,0.0,0.177,0
889,0.545,6,0.293,0.00734,0.0076,0.237,0
890,0.372,6,0.268,0.0269,0.288,0.0964,0
891,0.891,1,0.284,0.0631,0.0,0.297,0
892,0.478,7,0.139,0.00231,0.252,0.0796,0
893,0.0602,7,0.0821,0.179,0.915,0.126,0
894,0.126,4,0.0386,0.479,0.959,0.105,0
895,0.117,10,0.0996,0.739,0.916,0.108,0
896,0.405,8,0.0488,0.975,0.804,0.113,0
897,0.0269,6,0.0655,0.494,0.881,0.0898,0
898,0.153,8,0.0466,0.964,0.838,0.108,0
899,0.571,1,0.208,0.17,0.0,0.127,0
900,0.524,1,0.306,0.056,0.0,0.116,0
901,0.688,8,0.077,0.00419,0.0,0.114,0
902,0.677,8,0.0876,0.00856,0.0,0.151,0
903,0.479,1,0.783,0.15,0.0,0.113,0
904,0.564,11,0.378,0.417,0.0,0.226,0
905,0.803,0,0.0281,0.22,0.00116,0.22,0
906,0.662,11,0.0392,0.231,3.78e-05,0.0825,0
907,0.6,9,0.0327,0.15,3.04e-06,0.222,0
908,0.75,6,0.035,0.00805,0.0,0.0358,0
909,0.719,7,0.0366,0.213,0.00309,0.366,0
910,0.83,4,0.0333,0.0159,1.53e-05,0.0718,0
911,0.649,5,0.0244,0.0558,0.106,0.141,0
912,0.697,10,0.038,0.0426,0.000184,0.058,0
913,0.897,6,0.0472,0.147,1.8e-06,0.243,0
914,0.75,9,0.0531,0.0268,0.0,0.395,0
915,0.869,5,0.135,0.111,4.08e-05,0.114,0
916,0.471,6,0.0277,0.193,1.76e-06,0.131,0
917,0.872,9,0.0329,0.0177,5.56e-05,0.0381,0
918,0.699,1,0.0328,0.262,0.0,0.0795,0
919,0.765,1,0.0681,0.475,0.0692,0.12,0
920,0.566,1,0.0314,0.145,0.000621,0.0747,0
921,0.527,0,0.0984,0.238,0.000422,0.338,0
922,0.787,5,0.04,0.378,0.00208,0.0335,0
923,0.802,5,0.0545,0.0535,1.67e-06,0.709,0
924,0.648,1,0.028,0.0023,1.49e-05,0.112,0
925,0.441,2,0.0266,0.247,0.0,0.0849,0
926,0.927,3,0.0561,0.00537,0.284,0.106,0
927,0.923,1,0.0719,0.00808,0.00726,0.409,0
928,0.811,5,0.0925,0.0217,0.00128,0.0818,0
929,0.768,11,0.0515,0.000179,0.916,0.365,0
930,0.778,9,0.148,0.199,0.0,0.175,0
931,0.88,7,0.378,0.539,0.0,0.308,0
932,0.671,10,0.325,0.00447,0.0,0.0762,0
933,0.689,0,0.237,0.0962,0.0,0.0507,0
934,0.602,11,0.295,0.249,0.0,0.361,0
935,0.618,1,0.253,0.572,0.0,0.101,0
936,0.835,1,0.374,0.285,0.0,0.0942,0
937,0.714,1,0.259,0.0261,1.39e-06,0.214,0
938,0.676,9,0.302,0.253,0.0,0.667,0
939,0.546,2,0.232,0.0184,0.0,0.222,0
940,0.483,9,0.102,0.538,0.0,0.0995,0
941,0.593,1,0.262,0.437,0.0,0.186,0
942,0.684,11,0.338,0.0228,0.0,0.196,0
943,0.544,10,0.307,0.131,0.0,0.0544,0
944,0.209,10,0.836,0.991,6.6e-06,0.797,0
945,0.712,9,0.0415,0.417,0.0,0.0838,0
946,0.738,11,0.103,0.361,0.0,0.0981,0
947,0.585,11,0.0571,0.584,0.0,0.547,0
948,0.848,7,0.0454,0.0722,0.0,0.488,0
949,0.594,6,0.043,0.509,0.0,0.0693,0
950,0.672,1,0.0303,4.4e-05,0.0244,0.102,0
951,0.648,9,0.032,0.000104,0.156,0.127,0
952,0.477,2,0.0301,0.000461,0.0168,0.113,0
953,0.564,8,0.0293,0.00385,0.00413,0.324,0
954,0.452,5,0.041,0.0555,0.195,0.1,0
955,0.695,4,0.148,0.0158,0.0,0.145,0
956,0.717,2,0.212,0.154,0.0,0.128,0
957,0.945,9,0.0831,0.0205,0.0768,0.12,0
958,0.911,7,0.0836,0.00225,0.219,0.372,0
959,0.896,7,0.0425,0.000628,0.854,0.64,0
960,0.909,2,0.0736,0.00208,0.758,0.104,0
961,0.493,1,0.055,0.0228,0.793,0.102,0
962,0.659,7,0.262,0.176,0.000143,0.088,0
963,0.528,7,0.124,0.525,0.0,0.34,0
964,0.275,7,0.0916,0.517,0.0,0.0619,0
965,0.601,7,0.13,0.27,2.05e-05,0.647,0
966,0.752,2,0.0868,0.225,0.0141,0.218,0
967,0.371,2,0.0391,0.549,0.000971,0.119,0
968,0.439,5,0.178,0.0043,0.0,0.0548,0
969,0.661,1,0.323,0.0657,0.0,0.327,0
970,0.576,9,0.313,0.121,0.0,0.0772,0
971,0.498,7,0.363,0.0874,0.0,0.075,0
972,0.427,1,0.417,0.014,0.0,0.303,0
973,0.502,6,0.345,0.101,6.26e-06,0.0549,0
974,0.417,5,0.374,0.0603,0.0,0.332,0
975,0.451,9,0.342,0.0173,0.0,0.0691,0
976,0.722,7,0.285,0.00586,0.0,0.342,0
977,0.724,1,0.0971,0.00607,8.07e-05,0.126,0
978,0.741,2,0.0733,0.0578,0.0,0.262,0
979,0.558,1,0.303,0.00398,0.0,0.209,0
980,0.705,2,0.34,0.00339,0.0,0.177,0
981,0.617,1,0.214,0.0162,1.73e-05,0.301,0
982,0.775,1,0.507,0.0292,2.04e-06,0.335,0
983,0.411,7,0.384,0.015,0.0,0.0561,0
984,0.621,11,0.268,0.0155,4.32e-06,0.0893,0
985,0.671,2,0.351,0.00324,1.31e-06,0.0831,0
986,0.85,5,0.19,0.042,0.0,0.105,0
987,0.338,1,0.304,0.0273,1.75e-06,0.218,0
988,0.417,1,0.462,0.0683,2.39e-06,0.0687,0
989,0.66,6,0.222,0.0415,1.38e-06,0.323,0
990,0.927,1,0.0688,0.00188,0.723,0.276,0
991,0.951,8,0.103,0.0114,0.189,0.073,0
992,0.799,2,0.0316,0.00268,0.0379,0.0866,0
993,0.209,5,0.0458,0.888,0.0,0.106,0
